Region;Comuna;Titular;Nombre;Tecnologia;Inversion_MMUS;Capacidad_MW;Latitud;Longitud
Región de Atacama;NA;Titular341;Nombre341;Solar;335;217.6;NA;NA
Región de Atacama;NA;Titular342;Nombre342;Solar;45;34;NA;NA
Región de Atacama;NA;Titular343;Nombre343;Solar;220;250;NA;NA
Región de Atacama;NA;Titular344;Nombre344;Solar;250;169.02;NA;NA
Región de Atacama;NA;Titular345;Nombre345;Solar;716;540;NA;NA
Región de Atacama;NA;Titular346;Nombre346;Solar;9;10.87;NA;NA
Región de Atacama;NA;Titular347;Nombre347;Solar;12;9;NA;NA
Región de Atacama;NA;Titular348;Nombre348;Solar;9.9;10.89;NA;NA
Región de Atacama;NA;Titular349;Nombre349;Solar;375;212;NA;NA
Región de Atacama;NA;Titular350;Nombre350;Solar;10;10.66;NA;NA
Región de Atacama;NA;Titular351;Nombre351;Solar;12.6;12.6;NA;NA
Región de Atacama;NA;Titular352;Nombre352;Solar;9;9.9;NA;NA
Región de Atacama;NA;Titular353;Nombre353;Solar;11;10.89;NA;NA
Región de Atacama;NA;Titular354;Nombre354;Solar;10;7.7;NA;NA
Región de Atacama;NA;Titular355;Nombre355;Solar;18;8.6;NA;NA
Región de Atacama;NA;Titular356;Nombre356;Solar;11;12.5;NA;NA
Región de Atacama;NA;Titular357;Nombre357;Solar;10;10.61;NA;NA
Región de Atacama;NA;Titular358;Nombre358;Solar;12.6;12.6;NA;NA
Región de Atacama;NA;Titular359;Nombre359;Solar;204;166.98;NA;NA
Región de Atacama;NA;Titular360;Nombre360;Solar;220;324.87;NA;NA
Región de Atacama;NA;Titular361;Nombre361;Solar;12.6;12.6;NA;NA
Región de Atacama;NA;Titular362;Nombre362;Solar;12;9;NA;NA
Región de Atacama;NA;Titular363;Nombre363;Solar;60.3;15.9;NA;NA
Región de Atacama;NA;Titular364;Nombre364;Solar;145;192.72;NA;NA
Región de Atacama;NA;Titular365;Nombre365;Solar;13.5;9.58;NA;NA
Región de Atacama;NA;Titular366;Nombre366;Solar;204;166.98;NA;NA
Región de Atacama;NA;Titular367;Nombre367;Solar;200;144;NA;NA
Región de Atacama;NA;Titular368;Nombre368;Solar;86;128.8;NA;NA
Región de Atacama;NA;Titular369;Nombre369;Solar;45;34;NA;NA
Región de Atacama;NA;Titular370;Nombre370;Solar;250;169.02;NA;NA
Región de Atacama;NA;Titular371;Nombre371;Solar;8.7;5.14;NA;NA
Región de Atacama;NA;Titular372;Nombre372;Solar;240;235;NA;NA
Región de Atacama;NA;Titular373;Nombre373;Solar;8.7;5.14;NA;NA
Región de Atacama;NA;Titular374;Nombre374;Solar;12;11.84;NA;NA
Región de Atacama;NA;Titular375;Nombre375;Solar;65;46.33;NA;NA
Región de Atacama;NA;Titular376;Nombre376;Solar;10.1;11.5;NA;NA
Región de Atacama;NA;Titular377;Nombre377;Solar;9;10.87;NA;NA
Región de Atacama;NA;Titular378;Nombre378;Solar;13.5;9;NA;NA
Región de Atacama;NA;Titular379;Nombre379;Solar;10;13.44;NA;NA
Región de Atacama;NA;Titular380;Nombre380;Solar;200;234.01;NA;NA
Región de Atacama;NA;Titular381;Nombre381;Solar;12;9;NA;NA
Región de Atacama;NA;Titular382;Nombre382;Solar;220;222.16;NA;NA
Región de Atacama;NA;Titular383;Nombre383;Solar;90;68;NA;NA
Región de Atacama;NA;Titular384;Nombre384;Solar;9.5;11;NA;NA
Región de Atacama;NA;Titular385;Nombre385;Solar;10;13.44;NA;NA
Región de Atacama;NA;Titular386;Nombre386;Solar;72.6;30;NA;NA
Región de Atacama;NA;Titular387;Nombre387;Solar;48;62.84;NA;NA
Región de Atacama;NA;Titular388;Nombre388;Solar;83.2;129;NA;NA
Región de Atacama;NA;Titular389;Nombre389;Solar;9.5;12.5;NA;NA
Región de Atacama;NA;Titular390;Nombre390;Solar;220;222.16;NA;NA
Región de Atacama;NA;Titular391;Nombre391;Solar;45;34;NA;NA
Región de Atacama;NA;Titular392;Nombre392;Solar;200;234.01;NA;NA
Región de Atacama;NA;Titular393;Nombre393;Solar;150;116;NA;NA
Región de Atacama;NA;Titular394;Nombre394;Solar;375;212;NA;NA
Región de Atacama;NA;Titular395;Nombre395;Solar;12.6;12.6;NA;NA
Región de Atacama;NA;Titular396;Nombre396;Solar;90;79;NA;NA
Región de Atacama;NA;Titular397;Nombre397;Solar;9;7.45;NA;NA
Región de Atacama;NA;Titular398;Nombre398;Solar;10;10.46;NA;NA
Región de Atacama;NA;Titular399;Nombre399;Solar;86;128.8;NA;NA
Región de Atacama;NA;Titular400;Nombre400;Solar;10;10.46;NA;NA
Región de Atacama;NA;Titular401;Nombre401;Solar;95;103.2;NA;NA
Región de Atacama;NA;Titular402;Nombre402;Solar;372;458;NA;NA
Región de Atacama;NA;Titular403;Nombre403;Solar;240;235;NA;NA
Región de Atacama;NA;Titular404;Nombre404;Solar;12;9;NA;NA
Región de Atacama;NA;Titular405;Nombre405;Solar;90;68;NA;NA
Región de Atacama;NA;Titular406;Nombre406;Solar;11;12.5;NA;NA
Región de Atacama;NA;Titular407;Nombre407;Solar;12;9;NA;NA
Región de Atacama;NA;Titular408;Nombre408;Solar;74;84.64;NA;NA
Región de Atacama;NA;Titular409;Nombre409;Solar;83.2;129;NA;NA
Región de Atacama;NA;Titular410;Nombre410;Solar;130;95;NA;NA
Región de Atacama;NA;Titular411;Nombre411;Solar;372;458;NA;NA
Región de Atacama;NA;Titular412;Nombre412;Solar;140;150.042;NA;NA
Región de Atacama;NA;Titular413;Nombre413;Solar;83.2;129;NA;NA
Región de Atacama;NA;Titular414;Nombre414;Solar;9.9;10.89;NA;NA
Región de Atacama;NA;Titular415;Nombre415;Solar;220;222.16;NA;NA
Región de Atacama;NA;Titular416;Nombre416;Solar;86;128.8;NA;NA
Región de Atacama;NA;Titular417;Nombre417;Solar;204;166.98;NA;NA
Región de Atacama;NA;Titular418;Nombre418;Solar;13.5;9.58;NA;NA
Región de Atacama;NA;Titular419;Nombre419;Solar;204;166.98;NA;NA
Región de Atacama;NA;Titular420;Nombre420;Solar;60.3;15.9;NA;NA
Región de Atacama;NA;Titular421;Nombre421;Solar;11;12.6;NA;NA
Región de Atacama;NA;Titular422;Nombre422;Solar;12;12.6;NA;NA
Región de Atacama;NA;Titular423;Nombre423;Solar;300;293.18;NA;NA
Región de Atacama;NA;Titular424;Nombre424;Solar;10.7;10.66;NA;NA
Región de Atacama;NA;Titular425;Nombre425;Solar;10;13.44;NA;NA
Región de Atacama;NA;Titular426;Nombre426;Solar;12;9;NA;NA
Región de Atacama;NA;Titular427;Nombre427;Solar;74;84.64;NA;NA
Región de Atacama;NA;Titular428;Nombre428;Solar;150;116;NA;NA
Región de Atacama;NA;Titular429;Nombre429;Solar;12;9;NA;NA
Región de Atacama;NA;Titular430;Nombre430;Solar;150;116;NA;NA
Región de Atacama;NA;Titular431;Nombre431;Solar;250;169.02;NA;NA
Región de Atacama;NA;Titular432;Nombre432;Solar;9.9;10.89;NA;NA
Región de Atacama;NA;Titular433;Nombre433;Solar;12;12.6;NA;NA
Región de Atacama;NA;Titular434;Nombre434;Solar;205;265.48;NA;NA
Región de Atacama;NA;Titular435;Nombre435;Solar;10;10.46;NA;NA
Región de Atacama;NA;Titular436;Nombre436;Solar;240;235;NA;NA
Región de Atacama;NA;Titular437;Nombre437;Solar;200;144;NA;NA
Región de Atacama;NA;Titular438;Nombre438;Solar;12;12.5;NA;NA
Región de Atacama;NA;Titular439;Nombre439;Solar;95;103.2;NA;NA
Región de Atacama;NA;Titular440;Nombre440;Solar;12;11.84;NA;NA
Región de Atacama;NA;Titular441;Nombre441;Solar;9.5;11;NA;NA
Región de Atacama;NA;Titular442;Nombre442;Solar;10;7.7;NA;NA
Región de Atacama;NA;Titular443;Nombre443;Solar;12;9;NA;NA
Región de Atacama;NA;Titular444;Nombre444;Solar;220;324.87;NA;NA
Región de Atacama;NA;Titular445;Nombre445;Solar;460;540.09;NA;NA
Región de Atacama;NA;Titular446;Nombre446;Solar;18;8.6;NA;NA
Región de Atacama;NA;Titular447;Nombre447;Solar;45;34;NA;NA
Región de Atacama;NA;Titular448;Nombre448;Solar;12;12.5;NA;NA
Región de Atacama;NA;Titular449;Nombre449;Solar;335;217.6;NA;NA
Región de Atacama;NA;Titular450;Nombre450;Solar;95;103.2;NA;NA
Región de Atacama;NA;Titular451;Nombre451;Solar;12.6;12.6;NA;NA
Región de Atacama;NA;Titular452;Nombre452;Solar;150;105;NA;NA
Región de Atacama;NA;Titular453;Nombre453;Solar;13.5;9.58;NA;NA
Región de Atacama;NA;Titular454;Nombre454;Solar;12;9;NA;NA
Región de Atacama;NA;Titular455;Nombre455;Solar;12;9;NA;NA
Región de Atacama;NA;Titular456;Nombre456;Solar;8.7;5.14;NA;NA
Región de Atacama;NA;Titular457;Nombre457;Solar;140;150.042;NA;NA
Región de Atacama;NA;Titular458;Nombre458;Solar;13.5;9.58;NA;NA
Región de Atacama;NA;Titular459;Nombre459;Solar;10;10.46;NA;NA
Región de Atacama;NA;Titular460;Nombre460;Solar;10.1;11.5;NA;NA
Región de Atacama;NA;Titular461;Nombre461;Solar;220;324.87;NA;NA
Región de Atacama;NA;Titular462;Nombre462;Solar;335;217.6;NA;NA
Región de Atacama;NA;Titular463;Nombre463;Solar;150;105;NA;NA
Región de Atacama;NA;Titular464;Nombre464;Solar;10;10.66;NA;NA
Región de Atacama;NA;Titular465;Nombre465;Solar;9.5;12.5;NA;NA
Región de Atacama;NA;Titular466;Nombre466;Solar;90;68;NA;NA
Región de Atacama;NA;Titular467;Nombre467;Solar;83.2;129;NA;NA
Región de Atacama;NA;Titular468;Nombre468;Solar;9;10.87;NA;NA
Región de Atacama;NA;Titular469;Nombre469;Solar;200;234.01;NA;NA
Región de Atacama;NA;Titular470;Nombre470;Solar;9;7.45;NA;NA
Región de Atacama;NA;Titular471;Nombre471;Solar;12;12.5;NA;NA
Región de Atacama;NA;Titular472;Nombre472;Solar;9;7.26;NA;NA
Región de Atacama;NA;Titular473;Nombre473;Solar;9.9;10.89;NA;NA
Región de Atacama;NA;Titular474;Nombre474;Solar;372;458;NA;NA
Región de Atacama;NA;Titular475;Nombre475;Solar;90;79;NA;NA
Región de Atacama;NA;Titular476;Nombre476;Solar;12;12.5;NA;NA
Región de Atacama;NA;Titular477;Nombre477;Solar;220;250;NA;NA
Región de Atacama;NA;Titular478;Nombre478;Solar;9;9.9;NA;NA
Región de Atacama;NA;Titular479;Nombre479;Solar;200;144;NA;NA
Región de Atacama;NA;Titular480;Nombre480;Solar;145;192.72;NA;NA
Región de Atacama;NA;Titular481;Nombre481;Solar;13.5;9;NA;NA
Región de Atacama;NA;Titular482;Nombre482;Solar;335;217.6;NA;NA
Región de Coquimbo;NA;Titular483;Nombre483;Eólica;150;79.2;NA;NA
Región de Coquimbo;NA;Titular484;Nombre484;Eólica;119.2;79.5;NA;NA
Región de Coquimbo;NA;Titular485;Nombre485;Eólica;396;240;NA;NA
Región de Coquimbo;NA;Titular486;Nombre486;Eólica;119.2;79.5;NA;NA
Región de Coquimbo;NA;Titular487;Nombre487;Eólica;396;240;NA;NA
Región de Coquimbo;NA;Titular488;Nombre488;Eólica;290.1;92.4;NA;NA
Región de Coquimbo;NA;Titular489;Nombre489;Eólica;400;266;NA;NA
Región de Coquimbo;NA;Titular490;Nombre490;Eólica;119.2;79.5;NA;NA
Región de Coquimbo;NA;Titular491;Nombre491;Eólica;150;79.2;NA;NA
Región de Coquimbo;NA;Titular492;Nombre492;Eólica;396;240;NA;NA
Región de Coquimbo;NA;Titular493;Nombre493;Eólica;119.2;79.5;NA;NA
Región de Coquimbo;NA;Titular494;Nombre494;Eólica;150;79.2;NA;NA
Región de Coquimbo;NA;Titular495;Nombre495;Eólica;290.1;92.4;NA;NA
Región de Coquimbo;NA;Titular496;Nombre496;Eólica;290.1;92.4;NA;NA
Región de Coquimbo;NA;Titular497;Nombre497;Eólica;150;79.2;NA;NA
Región de Coquimbo;NA;Titular498;Nombre498;Eólica;396;240;NA;NA
Región de Coquimbo;NA;Titular499;Nombre499;Eólica;150;79.2;NA;NA
Región de Coquimbo;NA;Titular500;Nombre500;Eólica-Solar;340;199.1;NA;NA
Región de Coquimbo;NA;Titular501;Nombre501;Eólica-Solar;340;199.1;NA;NA
Región de Coquimbo;NA;Titular502;Nombre502;Solar;12;9;NA;NA
Región de Coquimbo;NA;Titular503;Nombre503;Solar;9.5;12.5;NA;NA
Región de Coquimbo;NA;Titular504;Nombre504;Solar;12;9;NA;NA
Región de Coquimbo;NA;Titular505;Nombre505;Solar;11;9;NA;NA
Región de Coquimbo;NA;Titular506;Nombre506;Solar;12;13.24;NA;NA
Región de Coquimbo;NA;Titular507;Nombre507;Solar;9;10.47;NA;NA
Región de Coquimbo;NA;Titular508;Nombre508;Solar;12;9;NA;NA
Región de Coquimbo;NA;Titular509;Nombre509;Solar;10;8.77;NA;NA
Región de Coquimbo;NA;Titular510;Nombre510;Solar;1.5;0.47;NA;NA
Región de Coquimbo;NA;Titular511;Nombre511;Solar;18;12.2;NA;NA
Región de Coquimbo;NA;Titular512;Nombre512;Solar;12;13.24;NA;NA
Región de Coquimbo;NA;Titular513;Nombre513;Solar;29.4;7;NA;NA
Región de Coquimbo;NA;Titular514;Nombre514;Solar;12;9;NA;NA
Región de Coquimbo;NA;Titular515;Nombre515;Solar;22;12.22;NA;NA
Región de Coquimbo;NA;Titular516;Nombre516;Solar;29.4;7;NA;NA
Región de Coquimbo;NA;Titular517;Nombre517;Solar;10.7;10.656;NA;NA
Región de Coquimbo;NA;Titular518;Nombre518;Solar;9;10.5;NA;NA
Región de Coquimbo;NA;Titular519;Nombre519;Solar;7.6;6.02;NA;NA
Región de Coquimbo;NA;Titular520;Nombre520;Solar;12;9;NA;NA
Región de Coquimbo;NA;Titular521;Nombre521;Solar;9.5;12.5;NA;NA
Región de Coquimbo;NA;Titular522;Nombre522;Solar;150;94.5;NA;NA
Región de Coquimbo;NA;Titular523;Nombre523;Solar;12;9;NA;NA
Región de Coquimbo;NA;Titular524;Nombre524;Solar;61.3;212.01;NA;NA
Región de Coquimbo;NA;Titular525;Nombre525;Solar;12;11.78;NA;NA
Región de Coquimbo;NA;Titular526;Nombre526;Solar;297;394;NA;NA
Región de Coquimbo;NA;Titular527;Nombre527;Solar;64.2;74.659;NA;NA
Región de Coquimbo;NA;Titular528;Nombre528;Solar;9;10.5;NA;NA
Región de Coquimbo;NA;Titular529;Nombre529;Solar;12;13.24;NA;NA
Región de Coquimbo;NA;Titular530;Nombre530;Solar;61.3;212.01;NA;NA
Región de Coquimbo;NA;Titular531;Nombre531;Solar;12;10.7;NA;NA
Región de Coquimbo;NA;Titular532;Nombre532;Solar;250;316.21;NA;NA
Región de Coquimbo;NA;Titular533;Nombre533;Solar;12;9;NA;NA
Región de Coquimbo;NA;Titular534;Nombre534;Solar;9;11.25;NA;NA
Región de Coquimbo;NA;Titular535;Nombre535;Solar;12;9;NA;NA
Región de Coquimbo;NA;Titular536;Nombre536;Solar;9;11.25;NA;NA
Región de Coquimbo;NA;Titular537;Nombre537;Solar;5;4.24;NA;NA
Región de Coquimbo;NA;Titular538;Nombre538;Solar;3.5;3.8;NA;NA
Región de Coquimbo;NA;Titular539;Nombre539;Solar;12;13.24;NA;NA
Región de Coquimbo;NA;Titular540;Nombre540;Solar;6;6.24;NA;NA
Región de Coquimbo;NA;Titular541;Nombre541;Solar;9.4;10.5;NA;NA
Región de Coquimbo;NA;Titular542;Nombre542;Solar;10;17.64;NA;NA
Región de Coquimbo;NA;Titular543;Nombre543;Solar;95;132;NA;NA
Región de Coquimbo;NA;Titular544;Nombre544;Solar;66;29;NA;NA
Región de Coquimbo;NA;Titular545;Nombre545;Solar;12;12.5;NA;NA
Región de Coquimbo;NA;Titular546;Nombre546;Solar;9;10.47;NA;NA
Región de Coquimbo;NA;Titular547;Nombre547;Solar;220;279.9;NA;NA
Región de Coquimbo;NA;Titular548;Nombre548;Solar;8;8;NA;NA
Región de Coquimbo;NA;Titular549;Nombre549;Solar;66;29;NA;NA
Región de Coquimbo;NA;Titular550;Nombre550;Solar;9;10.5;NA;NA
Región de Coquimbo;NA;Titular551;Nombre551;Solar;9.4;10.5;NA;NA
Región de Coquimbo;NA;Titular552;Nombre552;Solar;8;13.23;NA;NA
Región de Coquimbo;NA;Titular553;Nombre553;Solar;15;10.85;NA;NA
Región de Coquimbo;NA;Titular554;Nombre554;Solar;18;10.47;NA;NA
Región de Coquimbo;NA;Titular555;Nombre555;Solar;9.5;12.5;NA;NA
Región de Coquimbo;NA;Titular556;Nombre556;Solar;10.2;10.9;NA;NA
Región de Coquimbo;NA;Titular557;Nombre557;Solar;297;394;NA;NA
Región de Coquimbo;NA;Titular558;Nombre558;Solar;8;13.23;NA;NA
Región de Coquimbo;NA;Titular559;Nombre559;Solar;95;132;NA;NA
Región de Coquimbo;NA;Titular560;Nombre560;Solar;1.5;0.47;NA;NA
Región de Coquimbo;NA;Titular561;Nombre561;Solar;8;12.5;NA;NA
Región de Coquimbo;NA;Titular562;Nombre562;Solar;12;10.7;NA;NA
Región de Coquimbo;NA;Titular563;Nombre563;Solar;12;9;NA;NA
Región de Coquimbo;NA;Titular564;Nombre564;Solar;18;12.2;NA;NA
Región de Coquimbo;NA;Titular565;Nombre565;Solar;10;6;NA;NA
Región de Coquimbo;NA;Titular566;Nombre566;Solar;11;9;NA;NA
Región de Coquimbo;NA;Titular567;Nombre567;Solar;0.4;0.359;NA;NA
Región de Coquimbo;NA;Titular568;Nombre568;Solar;12;11.78;NA;NA
Región de Coquimbo;NA;Titular569;Nombre569;Solar;9;10.47;NA;NA
Región de Coquimbo;NA;Titular570;Nombre570;Solar;15;10.85;NA;NA
Región de Coquimbo;NA;Titular571;Nombre571;Solar;12;12;NA;NA
Región de Coquimbo;NA;Titular572;Nombre572;Solar;12;9;NA;NA
Región de Coquimbo;NA;Titular573;Nombre573;Solar;29.4;7;NA;NA
Región de Coquimbo;NA;Titular574;Nombre574;Solar;220;279.9;NA;NA
Región de Coquimbo;NA;Titular575;Nombre575;Solar;9;11.25;NA;NA
Región de Coquimbo;NA;Titular576;Nombre576;Solar;10;13;NA;NA
Región de Coquimbo;NA;Titular577;Nombre577;Solar;220;279.9;NA;NA
Región de Coquimbo;NA;Titular578;Nombre578;Solar;12;9;NA;NA
Región de Coquimbo;NA;Titular579;Nombre579;Solar;10;6;NA;NA
Región de Coquimbo;NA;Titular580;Nombre580;Solar;8;8;NA;NA
Región de Coquimbo;NA;Titular581;Nombre581;Solar;9.5;12.5;NA;NA
Región de Coquimbo;NA;Titular582;Nombre582;Solar;10;6;NA;NA
Región de Coquimbo;NA;Titular583;Nombre583;Solar;12;10.34;NA;NA
Región de Coquimbo;NA;Titular584;Nombre584;Solar;12;9;NA;NA
Región de Coquimbo;NA;Titular585;Nombre585;Solar;10.7;10.656;NA;NA
Región de Coquimbo;NA;Titular586;Nombre586;Solar;161.7;97.67;NA;NA
Región de Coquimbo;NA;Titular587;Nombre587;Solar;10;13;NA;NA
Región de Coquimbo;NA;Titular588;Nombre588;Solar;9;10.5;NA;NA
Región de Coquimbo;NA;Titular589;Nombre589;Solar;12;9;NA;NA
Región de Coquimbo;NA;Titular590;Nombre590;Solar;95;132;NA;NA
Región de Coquimbo;NA;Titular591;Nombre591;Solar;12;9;NA;NA
Región de Coquimbo;NA;Titular592;Nombre592;Solar;14;11.1;NA;NA
Región de Coquimbo;NA;Titular593;Nombre593;Solar;9.4;10.49;NA;NA
Región de Coquimbo;NA;Titular594;Nombre594;Solar;9.5;12.5;NA;NA
Región de Coquimbo;NA;Titular595;Nombre595;Solar;64.2;74.659;NA;NA
Región de Coquimbo;NA;Titular596;Nombre596;Solar;29.4;7;NA;NA
Región de Coquimbo;NA;Titular597;Nombre597;Solar;10;13;NA;NA
Región de Coquimbo;NA;Titular598;Nombre598;Solar;138;172.68;NA;NA
Región de Coquimbo;NA;Titular599;Nombre599;Solar;9.4;10.5;NA;NA
Región de Coquimbo;NA;Titular600;Nombre600;Solar;1.5;0.47;NA;NA
Región de Coquimbo;NA;Titular601;Nombre601;Solar;26.7;6.2;NA;NA
Región de Coquimbo;NA;Titular602;Nombre602;Solar;12;12;NA;NA
Región de Coquimbo;NA;Titular603;Nombre603;Solar;161.7;97.67;NA;NA
Región de Coquimbo;NA;Titular604;Nombre604;Solar;12;12.5;NA;NA
Región de Coquimbo;NA;Titular605;Nombre605;Solar;6;6.24;NA;NA
Región de Coquimbo;NA;Titular606;Nombre606;Solar;18;10.47;NA;NA
Región de Coquimbo;NA;Titular607;Nombre607;Solar;9;10.5;NA;NA
Región de Coquimbo;NA;Titular608;Nombre608;Solar;12;11.78;NA;NA
Región de Coquimbo;NA;Titular609;Nombre609;Solar;12;9;NA;NA
Región de Coquimbo;NA;Titular610;Nombre610;Solar;11;9;NA;NA
Región de Coquimbo;NA;Titular611;Nombre611;Solar;250;316.21;NA;NA
Región de Coquimbo;NA;Titular612;Nombre612;Solar;12;13.24;NA;NA
Región de Coquimbo;NA;Titular613;Nombre613;Solar;12;9;NA;NA
Región de Coquimbo;NA;Titular614;Nombre614;Solar;0.4;0.359;NA;NA
Región de Coquimbo;NA;Titular615;Nombre615;Solar;12;10.7;NA;NA
Región de Coquimbo;NA;Titular616;Nombre616;Solar;61.3;212.01;NA;NA
Región de Coquimbo;NA;Titular617;Nombre617;Solar;0.4;0.359;NA;NA
Región de Coquimbo;NA;Titular618;Nombre618;Solar;12;12.5;NA;NA
Región de Coquimbo;NA;Titular619;Nombre619;Solar;10;6;NA;NA
Región de Coquimbo;NA;Titular620;Nombre620;Solar;12;10.34;NA;NA
Región de Coquimbo;NA;Titular621;Nombre621;Solar;12;9;NA;NA
Región de Coquimbo;NA;Titular622;Nombre622;Solar;8;12.5;NA;NA
Región de Coquimbo;NA;Titular623;Nombre623;Solar;10;8.77;NA;NA
Región de Coquimbo;NA;Titular624;Nombre624;Solar;7.6;6.02;NA;NA
Región de Coquimbo;NA;Titular625;Nombre625;Solar;12;9;NA;NA
Región de Coquimbo;NA;Titular626;Nombre626;Solar;1.5;0.47;NA;NA
Región de Coquimbo;NA;Titular627;Nombre627;Solar;12;13.24;NA;NA
Región de Coquimbo;NA;Titular628;Nombre628;Solar;138;172.68;NA;NA
Región de Coquimbo;NA;Titular629;Nombre629;Solar;9.5;12.5;NA;NA
Región de Coquimbo;NA;Titular630;Nombre630;Solar;61.3;212.01;NA;NA
Región de Coquimbo;NA;Titular631;Nombre631;Solar;12;9;NA;NA
Región de Coquimbo;NA;Titular632;Nombre632;Solar;138;172.68;NA;NA
Región de Coquimbo;NA;Titular633;Nombre633;Solar;61.3;212.01;NA;NA
Región de Coquimbo;NA;Titular634;Nombre634;Solar;10;4.5;NA;NA
Región de Coquimbo;NA;Titular635;Nombre635;Solar;66;29;NA;NA
Región de Coquimbo;NA;Titular636;Nombre636;Solar;12;11.78;NA;NA
Región de Coquimbo;NA;Titular637;Nombre637;Solar;10;17.64;NA;NA
Región de Coquimbo;NA;Titular638;Nombre638;Solar;5;4.24;NA;NA
Región de Coquimbo;NA;Titular639;Nombre639;Solar;185;153.014;NA;NA
Región de Coquimbo;NA;Titular640;Nombre640;Solar;9.4;10.5;NA;NA
Región de Coquimbo;NA;Titular641;Nombre641;Solar;12;12.5;NA;NA
Región de Coquimbo;NA;Titular642;Nombre642;Solar;8;12.5;NA;NA
Región de Coquimbo;NA;Titular643;Nombre643;Solar;22;12.22;NA;NA
Región de Coquimbo;NA;Titular644;Nombre644;Solar;9.4;10.49;NA;NA
Región de Coquimbo;NA;Titular645;Nombre645;Solar;9;11.25;NA;NA
Región de Coquimbo;NA;Titular646;Nombre646;Solar;10.2;10.9;NA;NA
Región de Coquimbo;NA;Titular647;Nombre647;Solar;12;13.24;NA;NA
Región de Coquimbo;NA;Titular648;Nombre648;Solar;12;9;NA;NA
Región de Coquimbo;NA;Titular649;Nombre649;Solar;10;4.5;NA;NA
Región de Coquimbo;NA;Titular650;Nombre650;Solar;8;12.5;NA;NA
Región de Coquimbo;NA;Titular651;Nombre651;Solar;14;11.1;NA;NA
Región de Coquimbo;NA;Titular652;Nombre652;Solar;11;9;NA;NA
Región de Coquimbo;NA;Titular653;Nombre653;Solar;12;9;NA;NA
Región de Coquimbo;NA;Titular654;Nombre654;Solar;12;12;NA;NA
Región de Coquimbo;NA;Titular655;Nombre655;Solar;18;10.47;NA;NA
Región de Coquimbo;NA;Titular656;Nombre656;Solar;9.4;10.49;NA;NA
Región de Coquimbo;NA;Titular657;Nombre657;Solar;8;13.23;NA;NA
Región de Coquimbo;NA;Titular658;Nombre658;Solar;26.7;6.2;NA;NA
Región de Coquimbo;NA;Titular659;Nombre659;Solar;9;10.466;NA;NA
Región de Coquimbo;NA;Titular660;Nombre660;Solar;95;132;NA;NA
Región de Coquimbo;NA;Titular661;Nombre661;Solar;8.4;10.66;NA;NA
Región de Coquimbo;NA;Titular662;Nombre662;Solar;8;12.5;NA;NA
Región de Coquimbo;NA;Titular663;Nombre663;Solar;12;9;NA;NA
Región de Coquimbo;NA;Titular664;Nombre664;Solar;12;13.24;NA;NA
Región de Coquimbo;NA;Titular665;Nombre665;Solar;12;9;NA;NA
Región de Coquimbo;NA;Titular666;Nombre666;Solar;1.5;0.47;NA;NA
Región de Coquimbo;NA;Titular667;Nombre667;Solar;12;9;NA;NA
Región de Coquimbo;NA;Titular668;Nombre668;Solar;8;8;NA;NA
Región de Coquimbo;NA;Titular669;Nombre669;Solar;185;153.014;NA;NA
Región de Coquimbo;NA;Titular670;Nombre670;Solar;18;10.47;NA;NA
Región de Coquimbo;NA;Titular671;Nombre671;Solar;12;9;NA;NA
Región de Coquimbo;NA;Titular672;Nombre672;Solar;12;11.78;NA;NA
Región de Coquimbo;NA;Titular673;Nombre673;Solar;8;12.5;NA;NA
Región de Coquimbo;NA;Titular674;Nombre674;Solar;29.4;7;NA;NA
